timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,resp_rate_bpm,ecg_hr_bpm,ecg_rmssd_ms,ecg_flags,bia_resistance_ohm,bia_reactance_ohm,bia_phase_deg,bia_impedance_ohm
2026-06-05T15:01:01.710,61.710,242,WA,Chest,0x55,2,242,0.299,+0.011,-1.005,+0.002,-0.5,+0.5,-1.2,+0.005,-0.942,-0.024,29.02,14,64,56,0,509.05,63.18,7.06,512.95
2026-06-05T15:01:01.965,61.965,243,WA,Chest,0x55,2,243,0.303,-0.004,-1.011,+0.019,-0.3,-0.7,+0.7,-0.005,-0.964,+0.033,29.05,14,63,57,0,509.03,62.87,7.13,512.90
2026-06-05T15:01:02.219,62.220,244,WA,Chest,0x55,2,244,0.295,-0.013,-1.008,-0.002,-0.5,-0.3,+0.8,-0.009,-0.969,-0.027,29.01,14,64,54,0,509.42,63.12,7.08,513.32
2026-06-05T15:01:02.475,62.475,245,WA,Chest,0x55,2,245,0.282,+0.005,-0.999,-0.008,-0.5,-2.0,-0.1,+0.031,-0.973,+0.003,29.05,14,65,58,0,509.90,63.48,7.16,513.83
2026-06-05T15:01:02.730,62.730,246,WA,Chest,0x55,2,246,0.314,-0.001,-0.989,-0.008,-0.1,-0.4,+0.0,-0.006,-0.922,-0.049,29.14,14,64,55,0,509.09,63.16,7.10,512.99
2026-06-05T15:01:02.984,62.985,247,WA,Chest,0x55,2,247,0.305,-0.003,-0.993,+0.019,-0.1,+0.0,+0.4,+0.020,-0.952,+0.027,29.15,14,66,54,0,509.17,62.92,7.20,513.04
2026-06-05T15:01:03.240,63.240,248,WA,Chest,0x55,2,248,0.282,+0.005,-0.998,-0.016,-0.0,-0.3,+2.0,-0.021,-0.945,-0.041,29.07,14,63,52,0,509.78,63.19,7.11,513.68
2026-06-05T15:01:03.495,63.495,249,WA,Chest,0x55,2,249,0.294,+0.011,-1.017,-0.012,-0.2,+0.0,+0.4,+0.004,-0.977,-0.017,29.03,14,65,54,0,509.86,62.90,7.15,513.72
2026-06-05T15:01:03.750,63.750,250,WA,Chest,0x55,2,250,0.293,-0.003,-0.994,-0.006,-0.1,-0.3,+0.1,-0.006,-0.964,+0.006,29.05,14,64,52,0,509.32,63.58,7.10,513.27
2026-06-05T15:01:04.004,64.005,251,WA,Chest,0x55,2,251,0.299,+0.006,-0.996,-0.003,+0.1,-0.0,+0.8,-0.043,-1.006,+0.041,29.03,14,65,55,0,510.17,62.99,7.09,514.05
2026-06-05T15:01:04.260,64.260,252,WA,Chest,0x55,2,252,0.294,-0.007,-1.010,-0.004,-0.6,-0.4,+0.4,+0.000,-0.964,-0.054,29.11,14,64,53,0,509.35,63.37,7.18,513.28
2026-06-05T15:01:04.515,64.515,253,WA,Chest,0x55,2,253,0.301,+0.005,-1.002,-0.004,-0.4,-0.8,-0.6,+0.015,-0.988,+0.008,29.06,14,63,56,0,509.66,63.41,7.09,513.59
2026-06-05T15:01:04.769,64.770,254,WA,Chest,0x55,2,254,0.309,-0.013,-0.987,+0.012,-0.5,+0.1,-0.9,-0.031,-0.968,-0.032,29.09,14,63,57,0,509.62,62.84,7.04,513.48
