t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
21.133333,0.172988,0.038149,-0.069378,-0.996208,-0.086801,-0.005946,-0.083981,0.941490,0.326410,-0.022735,0.325672,-0.945210,0.997047,-0.048575,0.059471,0.063279,0.958495,-0.278000,-0.043499,0.280942,0.958738,0.996756,0.080003,-0.008736,-0.077888,0.986296,0.145441,0.020252,-0.144289,0.989328,0.991917,-0.090972,-0.088456,0.070439,0.974626,-0.212467,0.105540,0.204519,0.973156,0.926564,-0.073747,-0.368837,-0.019915,0.969597,-0.243897,0.375610,0.233331,0.896925,0.992029,-0.089540,0.088668,0.110069,0.958288,-0.263759,-0.061352,0.271416,0.960505,0.999615,0.027702,0.001260,-0.027725,0.999304,0.024967,-0.000567,-0.024993,0.999687,1.000000,-0.000114,0.000476,0.000112,0.999997,0.002495,-0.000476,-0.002495,0.999997,1.000000,-0.000055,-0.000575,0.000055,1.000000,0.000682,0.000575,-0.000682,1.000000,0.999606,0.004688,-0.027682,-0.008854,0.988290,-0.152329,0.026643,0.152514,0.987942,1.000000,-0.000029,0.000010,0.000029,1.000000,-0.000006,-0.000010,0.000006,1.000000,1.000000,-0.000029,-0.000005,0.000029,1.000000,0.000015,0.000005,-0.000015,1.000000,0.981023,0.111466,0.158650,-0.103429,0.992940,-0.058071,-0.164003,0.040560,0.985626,0.989123,0.104036,0.103983,-0.105657,0.994350,0.010184,-0.102336,-0.021060,0.994527,0.997748,-0.054770,-0.038723,0.055467,0.998313,0.017174,0.037717,-0.019283,0.999102,0.972985,0.046922,0.226051,-0.058773,0.997212,0.045982,-0.223263,-0.058026,0.973030,0.522843,0.839573,-0.147486,-0.851110,0.523783,-0.035543,0.047410,0.144110,0.988425,0.510618,-0.830514,0.222523,0.859327,0.501596,-0.099788,-0.028741,0.242173,0.969807,0.991185,0.110829,-0.072586,-0.119232,0.985084,-0.124067,0.057753,0.131628,0.989615,0.973836,0.044531,0.222848,0.051794,0.911314,-0.408441,-0.221272,0.409297,0.885164,1.000000,-0.000048,0.000006,0.000048,1.000000,0.000004,-0.000006,-0.000004,1.000000,1.000000,-0.000035,0.000040,0.000035,1.000000,0.000016,-0.000040,-0.000016,1.000000,1.000000,-0.000010,0.000002,0.000010,1.000000,0.000002,-0.000002,-0.000002,1.000000,1.000000,-0.000007,0.000014,0.000007,1.000000,0.000007,-0.000014,-0.000007,1.000000
21.150000,0.174931,0.038023,-0.076866,-0.996283,-0.081651,-0.027464,-0.086144,0.942041,0.324250,-0.000603,0.325410,-0.945573,0.996667,-0.050517,0.064047,0.065773,0.962095,-0.264665,-0.048249,0.267996,0.962211,0.996523,0.081703,-0.016334,-0.078751,0.987629,0.135601,0.027211,-0.133843,0.990629,0.992123,-0.091976,-0.085040,0.072107,0.974454,-0.212697,0.102431,0.204890,0.973411,0.933900,-0.076310,-0.349295,-0.025683,0.960115,-0.278423,0.356610,0.268990,0.894692,0.992910,-0.083752,0.084356,0.103676,0.957297,-0.269878,-0.058151,0.276710,0.959192,0.999653,0.026333,-0.000068,-0.026325,0.999392,0.022853,0.000670,-0.022843,0.999739,1.000000,-0.000132,0.000010,0.000132,0.999998,0.002058,-0.000010,-0.002058,0.999998,1.000000,-0.000051,-0.000662,0.000051,1.000000,0.000687,0.000662,-0.000687,1.000000,0.999594,0.003238,-0.028294,-0.007402,0.988910,-0.148334,0.027500,0.148484,0.988532,1.000000,-0.000040,-0.000047,0.000040,1.000000,-0.000028,0.000047,0.000028,1.000000,1.000000,-0.000027,-0.000064,0.000027,1.000000,-0.000009,0.000064,0.000009,1.000000,0.981811,0.112799,0.152721,-0.104500,0.992631,-0.061349,-0.158516,0.044273,0.986363,0.990726,0.095605,0.096544,-0.096703,0.995290,0.006749,-0.095444,-0.016022,0.995306,0.998416,-0.045031,-0.033743,0.045506,0.998874,0.013441,0.033100,-0.014955,0.999340,0.973653,0.048282,0.222865,-0.058855,0.997422,0.041043,-0.220309,-0.053079,0.973985,0.510632,0.847008,-0.147755,-0.858169,0.512659,-0.026948,0.052923,0.140560,0.988657,0.504467,-0.835325,0.218509,0.863072,0.495141,-0.099711,-0.024902,0.238890,0.970727,0.991049,0.108333,-0.078006,-0.117174,0.985898,-0.119479,0.063963,0.127550,0.989767,0.975661,0.039328,0.215730,0.052743,0.912820,-0.404941,-0.212849,0.406463,0.888529,1.000000,-0.000054,-0.000000,0.000054,1.000000,-0.000102,0.000000,0.000102,1.000000,1.000000,-0.000059,-0.000007,0.000059,1.000000,0.000100,0.000007,-0.000100,1.000000,1.000000,-0.000011,0.000001,0.000011,1.000000,-0.000044,-0.000001,0.000044,1.000000,1.000000,-0.000012,-0.000002,0.000012,1.000000,0.000043,0.000002,-0.000043,1.000000
21.166667,0.176610,0.037587,-0.083966,-0.995726,-0.076222,-0.052162,-0.089023,0.942495,0.322147,0.024608,0.325414,-0.945252,0.996025,-0.053699,0.071064,0.069909,0.965689,-0.250116,-0.055195,0.254090,0.965604,0.996202,0.083396,-0.025016,-0.079642,0.988926,0.125229,0.035183,-0.122761,0.991812,0.992294,-0.093630,-0.081154,0.074367,0.973925,-0.214334,0.099106,0.206647,0.973383,0.943008,-0.077425,-0.323637,-0.029613,0.949173,-0.313359,0.331450,0.305084,0.892785,0.993862,-0.077276,0.079165,0.096317,0.956444,-0.275568,-0.054422,0.281502,0.958016,0.999683,0.025074,-0.002311,-0.025019,0.999459,0.021339,0.002845,-0.021274,0.999770,1.000000,-0.000153,-0.000713,0.000154,0.999999,0.001718,0.000713,-0.001718,0.999998,1.000000,-0.000041,-0.000906,0.000041,1.000000,0.000652,0.000906,-0.000652,0.999999,0.999559,0.001483,-0.029660,-0.005734,0.989595,-0.143770,0.029138,0.143877,0.989167,1.000000,-0.000051,-0.000109,0.000051,1.000000,-0.000048,0.000109,0.000048,1.000000,1.000000,-0.000023,-0.000127,0.000023,1.000000,-0.000033,0.000127,0.000033,1.000000,0.982679,0.113903,0.146178,-0.105253,0.992278,-0.065630,-0.152524,0.049108,0.987079,0.992479,0.084655,0.088424,-0.085296,0.996350,0.003494,-0.087806,-0.011010,0.996077,0.999079,-0.032027,-0.028571,0.032322,0.999428,0.009915,0.028237,-0.010829,0.999543,0.974444,0.049551,0.219099,-0.058560,0.997677,0.034814,-0.216865,-0.046755,0.975081,0.496083,0.855596,-0.147840,-0.866267,0.499282,-0.017293,0.059018,0.136647,0.988860,0.496136,-0.840936,0.216045,0.867947,0.486877,-0.098070,-0.022717,0.236171,0.971446,0.990792,0.106077,-0.084139,-0.115308,0.986798,-0.113727,0.070964,0.122382,0.989943,0.977699,0.033129,0.207382,0.053970,0.914679,-0.400561,-0.202958,0.402821,0.892493,1.000000,-0.000053,-0.000013,0.000053,1.000000,-0.000222,0.000013,0.000222,1.000000,1.000000,-0.000081,-0.000062,0.000081,1.000000,0.000196,0.000062,-0.000196,1.000000,1.000000,-0.000011,-0.000003,0.000011,1.000000,-0.000095,0.000003,0.000095,1.000000,1.000000,-0.000016,-0.000020,0.000016,1.000000,0.000084,0.000020,-0.000084,1.000000
21.183333,0.178159,0.036904,-0.090677,-0.994355,-0.070650,-0.079167,-0.092447,0.943047,0.319555,0.052082,0.325070,-0.944255,0.995038,-0.058498,0.080485,0.075982,0.969003,-0.235073,-0.064239,0.240022,0.968640,0.995806,0.084665,-0.034684,-0.080190,0.990160,0.114687,0.044052,-0.111425,0.992796,0.992507,-0.095556,-0.076145,0.077067,0.973181,-0.216745,0.094815,0.209253,0.973254,0.953335,-0.076506,-0.292061,-0.030780,0.937692,-0.346101,0.300342,0.338940,0.891580,0.994874,-0.070238,0.072755,0.087973,0.955929,-0.280110,-0.049874,0.285074,0.957207,0.999703,0.023834,-0.005004,-0.023724,0.999501,0.020856,0.005499,-0.020731,0.999770,0.999999,-0.000164,-0.001612,0.000167,0.999999,0.001568,0.001612,-0.001568,0.999997,0.999999,-0.000036,-0.001221,0.000037,1.000000,0.000576,0.001221,-0.000576,0.999999,0.999512,-0.000630,-0.031233,-0.003698,0.990381,-0.138316,0.031019,0.138364,0.989896,1.000000,-0.000057,-0.000140,0.000057,1.000000,-0.000062,0.000140,0.000062,1.000000,1.000000,-0.000021,-0.000159,0.000021,1.000000,-0.000052,0.000159,0.000052,1.000000,0.983507,0.115435,0.139243,-0.106229,0.991742,-0.071852,-0.146388,0.055876,0.987648,0.994320,0.070485,0.079745,-0.070717,0.997496,0.000088,-0.079539,-0.005727,0.996815,0.999615,-0.014838,-0.023458,0.014983,0.999870,0.006040,0.023365,-0.006390,0.999707,0.975231,0.050746,0.215289,-0.057934,0.997950,0.027208,-0.213467,-0.039007,0.976171,0.478874,0.865396,-0.147544,-0.875445,0.483269,-0.006831,0.065392,0.132438,0.989032,0.484407,-0.847786,0.215890,0.874562,0.475532,-0.094930,-0.022183,0.234794,0.971792,0.990229,0.104807,-0.091985,-0.114469,0.987653,-0.106950,0.079640,0.116434,0.990000,0.979842,0.026243,0.198045,0.055574,0.916398,-0.396390,-0.191890,0.399406,0.896467,1.000000,-0.000048,-0.000014,0.000048,1.000000,-0.000287,0.000014,0.000287,1.000000,1.000000,-0.000094,-0.000096,0.000094,1.000000,0.000243,0.000096,-0.000243,1.000000,1.000000,-0.000010,-0.000003,0.000010,1.000000,-0.000123,0.000003,0.000123,1.000000,1.000000,-0.000019,-0.000031,0.000019,1.000000,0.000104,0.000031,-0.000104,1.000000
21.200000,0.179665,0.036028,-0.096923,-0.992795,-0.065484,-0.100347,-0.094232,0.943977,0.316271,0.074014,0.323448,-0.943347,0.993907,-0.062793,0.090587,0.081578,0.971748,-0.221474,-0.074121,0.227515,0.970950,0.995403,0.085291,-0.043573,-0.080217,0.990988,0.107272,0.052330,-0.103283,0.993275,0.992929,-0.096988,-0.068453,0.079832,0.972308,-0.219643,0.087861,0.212626,0.973176,0.962586,-0.074027,-0.260668,-0.029825,0.927174,-0.373442,0.269329,0.367245,0.890277,0.995724,-0.063703,0.066908,0.080253,0.955196,-0.284887,-0.045762,0.289039,0.956223,0.999720,0.022966,-0.005655,-0.022838,0.999505,0.021644,0.006150,-0.021508,0.999750,0.999998,-0.000090,-0.002134,0.000093,0.999999,0.001629,0.002134,-0.001629,0.999996,0.999999,-0.000049,-0.001160,0.000050,1.000000,0.000523,0.001160,-0.000523,0.999999,0.999523,-0.002607,-0.030782,-0.001463,0.991319,-0.131469,0.030858,0.131451,0.990842,1.000000,-0.000025,-0.000019,0.000025,1.000000,-0.000060,0.000019,0.000060,1.000000,1.000000,-0.000026,-0.000031,0.000026,1.000000,-0.000050,0.000031,0.000050,1.000000,0.984276,0.117321,0.132046,-0.107428,0.991011,-0.079724,-0.140212,0.064285,0.988032,0.996011,0.053687,0.071270,-0.053564,0.998558,-0.003641,-0.071362,-0.000191,0.997450,0.999827,0.006349,-0.017469,-0.006322,0.999979,0.001592,0.017479,-0.001481,0.999846,0.975875,0.051421,0.212187,-0.056673,0.998217,0.018738,-0.210846,-0.030311,0.977049,0.459792,0.875786,-0.146934,-0.885176,0.465246,0.003129,0.071101,0.128623,0.989141,0.469457,-0.855392,0.218892,0.882637,0.461296,-0.090326,-0.023710,0.235607,0.971559,0.989355,0.105457,-0.100282,-0.115499,0.988236,-0.100246,0.088531,0.110761,0.989896,0.981865,0.018253,0.188698,0.058369,0.917896,-0.392504,-0.180370,0.396400,0.900185,1.000000,-0.000031,0.000052,0.000031,1.000000,-0.000080,-0.000052,0.000080,1.000000,1.000000,-0.000070,-0.000033,0.000070,1.000000,0.000035,0.000033,-0.000035,1.000000,1.000000,-0.000006,0.000018,0.000006,1.000000,-0.000034,-0.000018,0.000034,1.000000,1.000000,-0.000014,-0.000011,0.000014,1.000000,0.000015,0.000011,-0.000015,1.000000
21.216667,0.180767,0.035602,-0.102413,-0.990455,-0.057869,-0.125099,-0.094554,0.945634,0.311185,0.100290,0.320043,-0.942080,0.992569,-0.068588,0.100506,0.088637,0.973449,-0.211045,-0.083362,0.218386,0.972295,0.994636,0.089015,-0.052679,-0.083204,0.991115,0.103766,0.061447,-0.098826,0.993206,0.993313,-0.097345,-0.062069,0.081228,0.971327,-0.223442,0.082040,0.216906,0.972739,0.970605,-0.071120,-0.229930,-0.025880,0.918962,-0.393496,0.239283,0.387880,0.890109,0.996613,-0.057122,0.059153,0.072027,0.953461,-0.292788,-0.039676,0.296057,0.954346,0.999710,0.022911,-0.007434,-0.022721,0.999437,0.024668,0.007995,-0.024492,0.999668,0.999997,-0.000142,-0.002366,0.000150,0.999995,0.003126,0.002366,-0.003127,0.999992,0.999999,-0.000061,-0.001742,0.000061,1.000000,0.000407,0.001742,-0.000407,0.999998,0.999498,-0.004675,-0.031340,0.000762,0.992316,-0.123728,0.031677,0.123642,0.991821,1.000000,-0.000036,-0.000034,0.000036,1.000000,-0.000063,0.000034,0.000063,1.000000,1.000000,-0.000030,-0.000050,0.000030,1.000000,-0.000055,0.000050,0.000055,1.000000,0.984910,0.119682,0.125015,-0.109001,0.990044,-0.089061,-0.134429,0.074090,0.988149,0.997514,0.034395,0.061510,-0.033991,0.999393,-0.007617,-0.061734,0.005507,0.998077,0.999476,0.030279,-0.011457,-0.030312,0.999537,-0.002745,0.011369,0.003091,0.999931,0.976300,0.051503,0.210204,-0.054751,0.998453,0.009655,-0.209382,-0.020935,0.977610,0.439174,0.886314,-0.146883,-0.895126,0.445635,0.012639,0.076659,0.125928,0.989073,0.451356,-0.863785,0.223949,0.891949,0.444184,-0.084425,-0.026550,0.237857,0.970937,0.988131,0.107477,-0.109756,-0.118040,0.988477,-0.094763,0.098306,0.106594,0.989431,0.983670,0.009234,0.179745,0.062609,0.918754,-0.389835,-0.168741,0.394722,0.903173,1.000000,-0.000036,0.000048,0.000036,1.000000,-0.000110,-0.000048,0.000110,1.000000,1.000000,-0.000081,-0.000039,0.000081,1.000000,0.000062,0.000039,-0.000062,1.000000,1.000000,-0.000008,0.000017,0.000008,1.000000,-0.000047,-0.000017,0.000047,1.000000,1.000000,-0.000016,-0.000013,0.000016,1.000000,0.000027,0.000013,-0.000027,1.000000
21.233333,0.181457,0.033744,-0.107173,-0.987358,-0.047094,-0.151347,-0.091594,0.948800,0.302305,0.129361,0.312346,-0.941119,0.990756,-0.078854,0.110386,0.100382,0.973482,-0.205565,-0.091250,0.214746,0.972398,0.993372,0.097470,-0.060930,-0.090476,0.989962,0.108576,0.070902,-0.102343,0.992219,0.993813,-0.095549,-0.056615,0.080429,0.970706,-0.226409,0.076590,0.220455,0.972386,0.977282,-0.069343,-0.200277,-0.018666,0.913131,-0.407238,0.211119,0.401725,0.891093,0.997450,-0.050947,0.049971,0.063864,0.949729,-0.306489,-0.031844,0.308899,0.950561,0.999663,0.024306,-0.009159,-0.024005,0.999213,0.031586,0.009919,-0.031356,0.999459,1.000000,0.000014,-0.000878,-0.000011,0.999995,0.003266,0.000879,-0.003266,0.999994,0.999997,0.000160,-0.002606,-0.000158,1.000000,0.000482,0.002606,-0.000481,0.999996,0.999469,-0.005941,-0.032027,0.002231,0.993404,-0.114644,0.032497,0.114512,0.992890,1.000000,0.000030,-0.000109,-0.000030,1.000000,0.000099,0.000109,-0.000099,1.000000,1.000000,0.000065,-0.000086,-0.000065,1.000000,0.000081,0.000086,-0.000081,1.000000,0.985355,0.122567,0.118547,-0.111057,0.988843,-0.099275,-0.129392,0.084656,0.987973,0.998582,0.012996,0.051623,-0.012433,0.999860,-0.011215,-0.051762,0.010557,0.998604,0.998379,0.056647,-0.005442,-0.056685,0.998366,-0.007217,0.005024,0.007514,0.999959,0.976415,0.050405,0.209934,-0.051488,0.998674,-0.000309,-0.209671,-0.010508,0.977716,0.417876,0.896546,-0.146917,-0.904853,0.425203,0.021079,0.081368,0.124130,0.988924,0.431272,-0.872156,0.230972,0.901722,0.425194,-0.078155,-0.030044,0.241979,0.969816,0.986304,0.111035,-0.121962,-0.122391,0.988400,-0.089924,0.110563,0.103620,0.988453,0.985210,-0.000140,0.171350,0.067812,0.918676,-0.389148,-0.157360,0.395012,0.905099,1.000000,0.000079,-0.000181,-0.000079,1.000000,-0.000090,0.000181,0.000090,1.000000,1.000000,0.000120,-0.000033,-0.000120,1.000000,0.000177,0.000033,-0.000177,1.000000,1.000000,0.000014,-0.000056,-0.000014,1.000000,-0.000040,0.000056,0.000040,1.000000,1.000000,0.000023,-0.000012,-0.000023,1.000000,0.000076,0.000012,-0.000076,1.000000
21.250000,0.181666,0.031490,-0.110674,-0.984378,-0.037480,-0.172032,-0.086942,0.953119,0.289836,0.153104,0.300265,-0.941488,0.989022,-0.086130,0.120069,0.110045,0.971599,-0.209488,-0.098616,0.220401,0.970411,0.991952,0.107197,-0.067380,-0.098376,0.987539,0.122836,0.079708,-0.115219,0.990137,0.994221,-0.094869,-0.050249,0.080922,0.969839,-0.229920,0.070546,0.224524,0.971912,0.981999,-0.065083,-0.177319,-0.015341,0.908180,-0.418299,0.188262,0.413489,0.890833,0.998066,-0.046323,0.041458,0.057279,0.944422,-0.323708,-0.024159,0.325457,0.945248,0.999626,0.025998,-0.008538,-0.025630,0.998843,0.040691,0.009586,-0.040457,0.999135,1.000000,0.000001,-0.000359,0.000000,0.999991,0.004162,0.000359,-0.004162,0.999991,0.999994,0.000075,-0.003405,-0.000073,1.000000,0.000529,0.003405,-0.000528,0.999994,0.999508,-0.006911,-0.030607,0.003695,0.994579,-0.103920,0.031160,0.103755,0.994115,1.000000,0.000030,0.000022,-0.000030,1.000000,0.000261,-0.000022,-0.000261,1.000000,1.000000,0.000031,0.000019,-0.000031,1.000000,0.000256,-0.000019,-0.000256,1.000000,0.985656,0.125780,0.112528,-0.113570,0.987528,-0.109042,-0.124839,0.094698,0.987647,0.999071,-0.007576,0.042413,0.008178,0.999868,-0.014023,-0.042301,0.014357,0.999002,0.996494,0.083613,0.002821,-0.083576,0.996437,-0.011375,-0.003762,0.011100,0.999931,0.976353,0.048370,0.210703,-0.047229,0.998829,-0.010449,-0.210962,0.000251,0.977494,0.397193,0.905886,-0.146994,-0.913736,0.405294,0.028709,0.085582,0.122911,0.988721,0.411526,-0.879267,0.239868,0.910692,0.407065,-0.070266,-0.035860,0.247363,0.968259,0.984301,0.115687,-0.133294,-0.127588,0.988223,-0.084479,0.121951,0.100159,0.987470,0.986651,-0.011747,0.162426,0.074984,0.918145,-0.389086,-0.144560,0.396071,0.906769,1.000000,-0.000016,-0.000299,0.000016,1.000000,0.000167,0.000299,-0.000167,1.000000,1.000000,0.000200,0.000219,-0.000200,1.000000,0.000079,-0.000219,-0.000079,1.000000,1.000000,-0.000004,-0.000094,0.000004,1.000000,0.000070,0.000094,-0.000070,1.000000,1.000000,0.000039,0.000067,-0.000039,1.000000,0.000033,-0.000067,-0.000033,1.000000
21.266667,0.181610,0.029368,-0.112502,-0.979903,-0.026456,-0.197714,-0.081194,0.958242,0.274190,0.182204,0.284733,-0.941132,0.987537,-0.091002,0.128409,0.117580,0.968933,-0.217587,-0.104619,0.229973,0.967557,0.989910,0.121146,-0.073492,-0.109697,0.983524,0.143694,0.089689,-0.134182,0.986890,0.994494,-0.093635,-0.047049,0.080069,0.968627,-0.235267,0.067602,0.230204,0.970791,0.985148,-0.060290,-0.160776,-0.013054,0.907325,-0.420227,0.171211,0.416084,0.893063,0.998549,-0.043281,0.032051,0.051684,0.937426,-0.344328,-0.015142,0.345485,0.938302,0.999554,0.028409,-0.009180,-0.027903,0.998298,0.051209,0.010619,-0.050930,0.998646,1.000000,-0.000110,-0.000179,0.000111,0.999987,0.005064,0.000178,-0.005064,0.999987,0.999989,-0.000003,-0.004772,0.000004,1.000000,0.000182,0.004772,-0.000182,0.999989,0.999508,-0.007653,-0.030423,0.004775,0.995603,-0.093556,0.031005,0.093365,0.995149,1.000000,-0.000011,-0.000014,0.000011,1.000000,0.000250,0.000014,-0.000250,1.000000,1.000000,-0.000000,-0.000038,0.000000,1.000000,0.000243,0.000038,-0.000243,1.000000,0.985883,0.128963,0.106781,-0.116146,0.986122,-0.118629,-0.120598,0.104552,0.987180,0.999116,-0.026940,0.032284,0.027486,0.999484,-0.016602,-0.031820,0.017474,0.999341,0.993992,0.108798,0.011928,-0.108612,0.993968,-0.015217,-0.013512,0.013830,0.999813,0.975955,0.045843,0.213095,-0.042256,0.998878,-0.021360,-0.213835,0.011841,0.976798,0.378574,0.913555,-0.148656,-0.921167,0.387530,0.035651,0.090177,0.123441,0.988246,0.392549,-0.885239,0.249513,0.918724,0.390103,-0.061362,-0.043015,0.253322,0.966425,0.982217,0.120324,-0.144122,-0.132676,0.987976,-0.079373,0.132839,0.097083,0.986372,0.987830,-0.023623,0.153733,0.082552,0.917323,-0.389491,-0.131822,0.397442,0.908109,1.000000,-0.000063,-0.000307,0.000063,1.000000,0.000069,0.000307,-0.000069,1.000000,1.000000,0.000145,0.000227,-0.000145,1.000000,0.000168,-0.000227,-0.000168,1.000000,1.000000,-0.000013,-0.000096,0.000014,1.000000,0.000028,0.000096,-0.000028,1.000000,1.000000,0.000029,0.000069,-0.000029,1.000000,0.000071,-0.000069,-0.000071,1.000000
21.283333,0.181543,0.027953,-0.113042,-0.974055,-0.014524,-0.225845,-0.074430,0.962982,0.259085,0.213721,0.269173,-0.939079,0.986383,-0.092438,0.136030,0.121463,0.967087,-0.223581,-0.110886,0.237059,0.965146,0.987227,0.138248,-0.079187,-0.123649,0.978278,0.166380,0.100469,-0.154464,0.982877,0.994734,-0.092076,-0.045010,0.078502,0.966855,-0.242960,0.065889,0.238148,0.968991,0.987398,-0.054067,-0.148732,-0.011451,0.912955,-0.407899,0.157840,0.404462,0.900831,0.998864,-0.042088,0.022337,0.047353,0.928947,-0.367171,-0.005296,0.367812,0.929885,0.999464,0.031303,-0.009616,-0.030661,0.997675,0.060859,0.011499,-0.060532,0.998100,1.000000,-0.000254,-0.000072,0.000254,0.999977,0.006716,0.000070,-0.006716,0.999977,0.999981,-0.000093,-0.006149,0.000089,1.000000,-0.000596,0.006149,0.000595,0.999981,0.999513,-0.007915,-0.030175,0.005320,0.996354,-0.085148,0.030739,0.084946,0.995911,1.000000,-0.000056,-0.000032,0.000056,1.000000,0.000008,0.000032,-0.000008,1.000000,1.000000,-0.000036,-0.000061,0.000036,1.000000,-0.000000,0.000061,0.000000,1.000000,0.985976,0.132380,0.101624,-0.118981,0.984587,-0.128189,-0.117027,0.114300,0.986529,0.998796,-0.043786,0.022115,0.044207,0.998843,-0.018915,-0.021261,0.019870,0.999577,0.991179,0.130788,0.021432,-0.130372,0.991268,-0.019781,-0.023832,0.016812,0.999575,0.975260,0.043467,0.216744,-0.037181,0.998764,-0.032995,-0.217910,0.024120,0.975671,0.362919,0.919440,-0.151394,-0.926930,0.372841,0.042302,0.095340,0.124980,0.987568,0.375585,-0.889764,0.259339,0.925420,0.375248,-0.052798,-0.050339,0.259827,0.964342,0.980175,0.123851,-0.154657,-0.136462,0.987897,-0.073743,0.143652,0.093386,0.985212,0.988700,-0.034835,0.145803,0.089919,0.916035,-0.390890,-0.119944,0.399583,0.908816,1.000000,-0.000055,-0.000040,0.000055,1.000000,-0.000105,0.000040,0.000105,1.000000,1.000000,-0.000061,0.000049,0.000061,1.000000,0.000120,-0.000049,-0.000120,1.000000,1.000000,-0.000012,-0.000009,0.000012,1.000000,-0.000046,0.000009,0.000046,1.000000,1.000000,-0.000011,0.000010,0.000011,1.000000,0.000050,-0.000010,-0.000050,1.000000
