t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
47.500000,0.483553,-0.007138,-0.019827,-0.953571,0.027705,-0.299890,-0.031947,0.980836,0.192197,0.299468,0.192854,-0.934412,0.937160,-0.272343,0.218081,0.333006,0.884708,-0.326188,-0.104103,0.378312,0.919806,0.957202,0.256571,-0.133925,-0.267531,0.960913,-0.071228,0.110416,0.104009,0.988428,0.995677,-0.091120,0.018024,0.089712,0.993668,0.067649,-0.024075,-0.065740,0.997546,0.992892,0.097621,-0.068080,-0.084011,0.980058,0.180080,0.084302,-0.173081,0.981293,0.987887,-0.139721,-0.067514,0.126577,0.977232,-0.170284,0.089769,0.159675,0.983080,0.997537,-0.068273,-0.016079,0.066875,0.994900,-0.075509,0.021152,0.074248,0.997015,0.999979,0.000206,0.006402,-0.000132,0.999934,-0.011499,-0.006404,0.011498,0.999913,0.999985,0.000145,-0.005481,-0.000092,0.999953,0.009650,0.005482,-0.009649,0.999938,0.998565,-0.046784,0.026062,0.046701,0.998902,0.003758,-0.026209,-0.002535,0.999653,1.000000,-0.000002,-0.000005,0.000002,1.000000,0.000055,0.000005,-0.000055,1.000000,1.000000,-0.000012,-0.000018,0.000012,1.000000,0.000048,0.000018,-0.000048,1.000000,0.921758,0.158413,0.353931,-0.041531,0.947827,-0.316069,-0.385535,0.276640,0.880246,0.936648,0.309860,-0.163334,-0.323702,0.943878,-0.065662,0.133822,0.114374,0.984383,0.910348,-0.363076,0.198603,0.380171,0.923298,-0.054688,-0.163514,0.125288,0.978553,0.894138,-0.003762,0.447775,-0.023555,0.998185,0.055422,-0.447171,-0.060102,0.892427,0.756363,0.627704,-0.184129,-0.646044,0.760966,-0.059648,0.102675,0.164071,0.981090,0.854467,-0.443766,0.270106,0.490767,0.860049,-0.139514,-0.170392,0.251769,0.952669,0.892720,0.271450,-0.359674,-0.341734,0.928112,-0.147735,0.293715,0.254799,0.921308,0.884422,0.143732,0.444003,0.124032,0.844783,-0.520535,-0.449904,0.515443,0.729318,1.000000,-0.000034,-0.000052,0.000034,1.000000,-0.000015,0.000052,0.000015,1.000000,1.000000,0.000051,0.000012,-0.000051,1.000000,0.000028,-0.000012,-0.000028,1.000000,1.000000,-0.000007,-0.000018,0.000007,1.000000,-0.000006,0.000018,0.000006,1.000000,1.000000,0.000011,0.000004,-0.000011,1.000000,0.000012,-0.000004,-0.000012,1.000000
47.516667,0.483345,-0.007053,-0.020295,-0.953645,0.027268,-0.299696,-0.032377,0.980809,0.192263,0.299188,0.193054,-0.934461,0.938012,-0.273062,0.213474,0.332064,0.884504,-0.327699,-0.099336,0.378272,0.920349,0.957325,0.255581,-0.134933,-0.267117,0.960707,-0.075439,0.110350,0.108263,0.987979,0.995646,-0.090332,0.023024,0.088501,0.993547,0.070935,-0.029283,-0.068589,0.997215,0.993311,0.097320,-0.062143,-0.084924,0.980380,0.177887,0.078236,-0.171420,0.982087,0.987837,-0.139735,-0.068213,0.127103,0.978329,-0.163457,0.089575,0.152799,0.984189,0.997687,-0.066739,-0.012909,0.065538,0.994804,-0.077908,0.018041,0.076881,0.996877,0.999980,0.000190,0.006348,-0.000124,0.999945,-0.010449,-0.006350,0.010448,0.999925,0.999985,0.000128,-0.005527,-0.000081,0.999964,0.008466,0.005528,-0.008466,0.999949,0.998447,-0.047449,0.029202,0.047390,0.998873,0.002707,-0.029297,-0.001319,0.999570,1.000000,-0.000000,-0.000004,0.000000,1.000000,0.000053,0.000004,-0.000053,1.000000,1.000000,-0.000010,-0.000017,0.000010,1.000000,0.000047,0.000017,-0.000047,1.000000,0.921933,0.161553,0.352050,-0.041312,0.944698,-0.325329,-0.385139,0.285388,0.877623,0.941617,0.296154,-0.160156,-0.310830,0.947464,-0.075474,0.129390,0.120849,0.984202,0.914151,-0.350505,0.203654,0.369591,0.927021,-0.063523,-0.166526,0.133339,0.976980,0.894984,-0.006359,0.446054,-0.027715,0.997174,0.069825,-0.445237,-0.074855,0.892278,0.751342,0.635187,-0.178952,-0.652677,0.755307,-0.059362,0.097457,0.161399,0.982065,0.846136,-0.459183,0.270563,0.504482,0.853777,-0.128698,-0.171904,0.245390,0.954061,0.900134,0.294208,-0.321249,-0.356153,0.921677,-0.153839,0.250827,0.252890,0.934416,0.905944,0.117446,0.406783,0.125089,0.843626,-0.522157,-0.404498,0.523929,0.749586,1.000000,-0.000032,-0.000052,0.000032,1.000000,-0.000010,0.000052,0.000010,1.000000,1.000000,0.000050,0.000012,-0.000050,1.000000,0.000025,-0.000012,-0.000025,1.000000,1.000000,-0.000007,-0.000018,0.000007,1.000000,-0.000004,0.000018,0.000004,1.000000,1.000000,0.000010,0.000004,-0.000010,1.000000,0.000010,-0.000004,-0.000010,1.000000
47.533333,0.483134,-0.006968,-0.021075,-0.953561,0.026688,-0.300016,-0.033078,0.980763,0.192377,0.299379,0.193367,-0.934335,0.938597,-0.274663,0.208797,0.331870,0.884195,-0.328727,-0.094328,0.377836,0.921055,0.957245,0.254503,-0.137513,-0.266963,0.960288,-0.081104,0.111411,0.114348,0.987174,0.995497,-0.090361,0.028642,0.088044,0.993376,0.073834,-0.035124,-0.070980,0.996859,0.993608,0.097674,-0.056593,-0.086484,0.980859,0.174462,0.072550,-0.168453,0.983036,0.987780,-0.140377,-0.067710,0.128638,0.979612,-0.154310,0.087991,0.143715,0.985700,0.997877,-0.064458,-0.009326,0.063491,0.994666,-0.081295,0.014516,0.080530,0.996647,0.999980,0.000171,0.006283,-0.000114,0.999959,-0.009066,-0.006284,0.009065,0.999939,0.999984,0.000101,-0.005604,-0.000063,0.999976,0.006911,0.005604,-0.006911,0.999960,0.998331,-0.047615,0.032671,0.047547,0.998865,0.002859,-0.032770,-0.001301,0.999462,1.000000,0.000002,-0.000001,-0.000002,1.000000,0.000060,0.000001,-0.000060,1.000000,1.000000,-0.000010,-0.000015,0.000010,1.000000,0.000055,0.000015,-0.000055,1.000000,0.922462,0.164388,0.349342,-0.041382,0.941712,-0.333864,-0.383863,0.293521,0.875497,0.946090,0.283951,-0.155839,-0.299210,0.950416,-0.084757,0.124045,0.126816,0.984140,0.918392,-0.337097,0.207177,0.358321,0.930650,-0.074138,-0.167818,0.142324,0.975490,0.896028,-0.008585,0.443914,-0.032741,0.995813,0.085344,-0.442788,-0.091005,0.891996,0.745944,0.643395,-0.172077,-0.659697,0.749274,-0.058216,0.091477,0.156944,0.983362,0.836381,-0.478520,0.267367,0.520783,0.845880,-0.115203,-0.171033,0.235594,0.956683,0.908028,0.312782,-0.278661,-0.365868,0.916121,-0.163898,0.204023,0.250777,0.946301,0.926346,0.093189,0.364964,0.122203,0.842154,-0.525207,-0.356300,0.531123,0.768738,1.000000,-0.000033,-0.000059,0.000033,1.000000,0.000001,0.000059,-0.000001,1.000000,1.000000,0.000056,0.000015,-0.000056,1.000000,0.000020,-0.000015,-0.000020,1.000000,1.000000,-0.000007,-0.000020,0.000007,1.000000,0.000000,0.000020,-0.000000,1.000000,1.000000,0.000012,0.000005,-0.000012,1.000000,0.000008,-0.000005,-0.000008,1.000000
47.550000,0.482942,-0.006891,-0.022037,-0.953133,0.025991,-0.301433,-0.034098,0.980728,0.192381,0.300624,0.193643,-0.933878,0.938878,-0.277198,0.204131,0.332455,0.883991,-0.328683,-0.089340,0.376458,0.922116,0.956980,0.253208,-0.141684,-0.266934,0.959703,-0.087847,0.113731,0.121888,0.986006,0.995254,-0.091005,0.034453,0.088159,0.993152,0.076663,-0.041194,-0.073262,0.996462,0.993773,0.098691,-0.051728,-0.088636,0.981494,0.169742,0.067523,-0.164100,0.984130,0.987746,-0.141349,-0.066173,0.130787,0.981006,-0.143257,0.085165,0.132847,0.987471,0.998056,-0.062060,-0.005784,0.061340,0.994441,-0.085589,0.011063,0.085068,0.996314,0.999981,0.000147,0.006177,-0.000102,0.999974,-0.007229,-0.006177,0.007228,0.999955,0.999984,0.000079,-0.005700,-0.000050,0.999988,0.004996,0.005700,-0.004995,0.999971,0.998216,-0.047487,0.036178,0.047420,0.998871,0.002705,-0.036266,-0.000985,0.999342,1.000000,0.000006,0.000003,-0.000006,1.000000,0.000053,-0.000003,-0.000053,1.000000,1.000000,-0.000004,-0.000010,0.000004,1.000000,0.000053,0.000010,-0.000053,1.000000,0.922970,0.167545,0.346489,-0.041882,0.938650,-0.342318,-0.382586,0.301438,0.873363,0.950102,0.272612,-0.151622,-0.288328,0.952974,-0.093316,0.119053,0.132376,0.984024,0.922954,-0.323180,0.209071,0.346499,0.934131,-0.085664,-0.167615,0.151507,0.974141,0.896892,-0.010939,0.442115,-0.037666,0.994172,0.101010,-0.440644,-0.107248,0.891253,0.739739,0.652586,-0.164067,-0.667590,0.742311,-0.057422,0.084316,0.152008,0.984776,0.826337,-0.499419,0.260285,0.537673,0.837109,-0.100780,-0.167556,0.223227,0.960258,0.915249,0.324327,-0.239024,-0.369611,0.912022,-0.177776,0.160338,0.251055,0.954601,0.943153,0.073048,0.324233,0.116503,0.840987,-0.528364,-0.311271,0.536102,0.784669,1.000000,-0.000024,-0.000055,0.000024,1.000000,0.000015,0.000055,-0.000015,1.000000,1.000000,0.000052,0.000012,-0.000052,1.000000,0.000006,-0.000012,-0.000006,1.000000,1.000000,-0.000005,-0.000019,0.000005,1.000000,0.000007,0.000019,-0.000007,1.000000,1.000000,0.000011,0.000004,-0.000011,1.000000,0.000003,-0.000004,-0.000003,1.000000
47.566667,0.482826,-0.006828,-0.023288,-0.952540,0.025135,-0.303374,-0.035409,0.980672,0.192427,0.302347,0.194037,-0.933239,0.938669,-0.280654,0.200337,0.334156,0.883741,-0.327629,-0.085096,0.374479,0.923322,0.956508,0.251636,-0.147554,-0.267079,0.958874,-0.096075,0.117310,0.131305,0.984377,0.994878,-0.092521,0.040713,0.089115,0.992903,0.078752,-0.047710,-0.074721,0.996063,0.993787,0.100474,-0.047890,-0.091428,0.982285,0.163576,0.063476,-0.158181,0.985368,0.987688,-0.142946,-0.063557,0.133849,0.982483,-0.129662,0.080979,0.119559,0.989519,0.998233,-0.059383,-0.001978,0.058962,0.994170,-0.090270,0.007327,0.089993,0.995915,0.999982,0.000116,0.006031,-0.000086,0.999987,-0.005090,-0.006031,0.005089,0.999969,0.999983,0.000044,-0.005773,-0.000029,0.999996,0.002654,0.005773,-0.002654,0.999980,0.998109,-0.046960,0.039670,0.046874,0.998896,0.003102,-0.039771,-0.001237,0.999208,1.000000,0.000010,0.000009,-0.000010,1.000000,0.000052,-0.000009,-0.000052,1.000000,1.000000,-0.000001,-0.000004,0.000001,1.000000,0.000055,0.000004,-0.000055,1.000000,0.923540,0.170633,0.343452,-0.042711,0.935756,-0.350052,-0.381117,0.308618,0.871496,0.953394,0.263659,-0.146708,-0.279582,0.954800,-0.100952,0.113460,0.137264,0.984015,0.927602,-0.309875,0.208645,0.335132,0.937031,-0.098282,-0.165052,0.161090,0.973041,0.897944,-0.013001,0.439917,-0.042951,0.992204,0.116993,-0.438008,-0.123948,0.890385,0.733595,0.661625,-0.155208,-0.675250,0.735408,-0.056672,0.076646,0.146379,0.986255,0.815873,-0.522169,0.248377,0.555486,0.827079,-0.085879,-0.160584,0.208036,0.964849,0.922155,0.330821,-0.200467,-0.368502,0.908900,-0.195211,0.117624,0.253887,0.960055,0.957399,0.056577,0.283173,0.107475,0.840357,-0.531271,-0.268024,0.539072,0.798476,1.000000,-0.000018,-0.000055,0.000018,1.000000,0.000030,0.000055,-0.000030,1.000000,1.000000,0.000053,0.000014,-0.000053,1.000000,-0.000006,-0.000014,0.000006,1.000000,1.000000,-0.000004,-0.000019,0.000004,1.000000,0.000013,0.000019,-0.000013,1.000000,1.000000,0.000011,0.000005,-0.000011,1.000000,-0.000003,-0.000005,0.000003,1.000000
47.583333,0.482773,-0.006767,-0.024820,-0.951723,0.024307,-0.305995,-0.036867,0.980592,0.192561,0.304737,0.194546,-0.932356,0.938035,-0.284882,0.197315,0.336787,0.883569,-0.325392,-0.081644,0.371682,0.924763,0.955711,0.249942,-0.155387,-0.267651,0.957698,-0.105723,0.122389,0.142630,0.982180,0.994347,-0.095063,0.047300,0.091105,0.992640,0.079781,-0.054536,-0.075021,0.995690,0.993642,0.102849,-0.045807,-0.094601,0.983274,0.155635,0.061048,-0.150312,0.986752,0.987640,-0.145088,-0.059298,0.137728,0.983941,-0.113537,0.074819,0.103966,0.991763,0.998415,-0.056253,0.001831,0.056172,0.993864,-0.095284,0.003540,0.095235,0.995448,0.999983,0.000075,0.005867,-0.000060,0.999997,-0.002543,-0.005867,0.002542,0.999980,0.999983,-0.000002,-0.005870,0.000001,1.000000,-0.000149,0.005870,0.000149,0.999983,0.997997,-0.046124,0.043291,0.045998,0.998934,0.003894,-0.043424,-0.001895,0.999055,1.000000,0.000012,0.000011,-0.000012,1.000000,0.000051,-0.000011,-0.000051,1.000000,1.000000,0.000001,-0.000003,-0.000001,1.000000,0.000056,0.000003,-0.000056,1.000000,0.924104,0.173905,0.340279,-0.044466,0.933337,-0.356238,-0.379546,0.314070,0.870233,0.955918,0.257485,-0.141148,-0.273352,0.955887,-0.107510,0.107240,0.141353,0.984134,0.932205,-0.297882,0.205571,0.324727,0.939201,-0.111595,-0.159830,0.170783,0.972259,0.899266,-0.015084,0.437142,-0.048158,0.989915,0.133228,-0.434743,-0.140859,0.889470,0.727396,0.670462,-0.146201,-0.682725,0.728546,-0.055740,0.069142,0.140360,0.987683,0.805509,-0.545793,0.230791,0.573503,0.816053,-0.071776,-0.149163,0.190176,0.970352,0.928786,0.333117,-0.162451,-0.362593,0.907450,-0.212276,0.076704,0.256062,0.963612,0.969085,0.044070,0.242759,0.095260,0.840793,-0.532909,-0.227596,0.539560,0.810602,1.000000,-0.000013,-0.000056,0.000013,1.000000,0.000033,0.000056,-0.000033,1.000000,1.000000,0.000054,0.000012,-0.000054,1.000000,-0.000009,-0.000012,0.000009,1.000000,1.000000,-0.000003,-0.000019,0.000003,1.000000,0.000014,0.000019,-0.000014,1.000000,1.000000,0.000011,0.000004,-0.000011,1.000000,-0.000004,-0.000004,0.000004,1.000000
47.600000,0.482779,-0.006724,-0.026445,-0.950639,0.023525,-0.309407,-0.038426,0.980522,0.192613,0.307912,0.194995,-0.931218,0.937147,-0.289860,0.194258,0.339958,0.883927,-0.321096,-0.078637,0.366953,0.926910,0.954614,0.248068,-0.164844,-0.268512,0.956280,-0.115886,0.128890,0.154890,0.979488,0.993663,-0.098973,0.053277,0.094562,0.992318,0.079774,-0.060763,-0.074231,0.995388,0.993380,0.105611,-0.045197,-0.098109,0.984634,0.144467,0.059760,-0.139076,0.988477,0.987610,-0.147433,-0.053768,0.141851,0.985224,-0.095977,0.067124,0.087161,0.993930,0.998575,-0.053074,0.005570,0.053365,0.993544,-0.100117,-0.000220,0.100272,0.994960,0.999984,0.000026,0.005684,-0.000029,1.000000,0.000540,-0.005684,-0.000541,0.999984,0.999982,-0.000051,-0.006005,0.000030,0.999994,-0.003491,0.006005,0.003490,0.999976,0.997875,-0.045215,0.046907,0.045082,0.998976,0.003882,-0.047034,-0.001759,0.998892,1.000000,0.000015,0.000010,-0.000015,1.000000,0.000040,-0.000010,-0.000040,1.000000,1.000000,0.000006,-0.000000,-0.000006,1.000000,0.000048,0.000000,-0.000048,1.000000,0.924624,0.178375,0.336531,-0.047943,0.931037,-0.361763,-0.377852,0.318360,0.869411,0.957902,0.253283,-0.135175,-0.268871,0.956519,-0.113050,0.100664,0.144635,0.984351,0.936405,-0.287445,0.201298,0.315552,0.940688,-0.124633,-0.153533,0.180226,0.971569,0.900653,-0.018361,0.434152,-0.051841,0.987431,0.149306,-0.431436,-0.156979,0.888381,0.718882,0.681539,-0.136798,-0.692536,0.719185,-0.056280,0.060026,0.135196,0.988999,0.796999,-0.566993,0.208114,0.589000,0.805901,-0.060022,-0.133688,0.170416,0.976261,0.935881,0.327136,-0.130803,-0.349452,0.909176,-0.226458,0.044840,0.257647,0.965198,0.977648,0.034940,0.207324,0.082736,0.842596,-0.532153,-0.193284,0.537411,0.820872,1.000000,0.000000,-0.000047,-0.000000,1.000000,0.000033,0.000047,-0.000033,1.000000,1.000000,0.000046,0.000003,-0.000046,1.000000,-0.000016,-0.000003,0.000016,1.000000,1.000000,-0.000000,-0.000016,0.000000,1.000000,0.000014,0.000016,-0.000014,1.000000,1.000000,0.000010,0.000001,-0.000010,1.000000,-0.000007,-0.000001,0.000007,1.000000
47.616667,0.483181,-0.006616,-0.028193,-0.949422,0.022844,-0.313172,-0.039905,0.980486,0.192497,0.311459,0.195258,-0.929983,0.935893,-0.295593,0.191650,0.343838,0.884873,-0.314285,-0.076686,0.360034,0.929782,0.953317,0.245710,-0.175536,-0.269348,0.954708,-0.126430,0.136520,0.167808,0.976321,0.992864,-0.103606,0.059054,0.098878,0.992035,0.078033,-0.066668,-0.071637,0.995200,0.993034,0.108528,-0.045873,-0.101805,0.986320,0.129645,0.059316,-0.124072,0.990499,0.987539,-0.150068,-0.047401,0.146182,0.986263,-0.076920,0.058293,0.069032,0.995910,0.998723,-0.049726,0.008972,0.050391,0.993280,-0.104189,-0.003731,0.104508,0.994517,0.999985,-0.000032,0.005447,0.000007,0.999990,0.004534,-0.005447,-0.004534,0.999975,0.999981,-0.000105,-0.006171,0.000059,0.999972,-0.007486,0.006172,0.007485,0.999953,0.997759,-0.044053,0.050353,0.043935,0.999028,0.003440,-0.050456,-0.001220,0.998726,1.000000,0.000021,0.000014,-0.000021,1.000000,0.000032,-0.000014,-0.000032,1.000000,1.000000,0.000014,0.000005,-0.000014,1.000000,0.000045,-0.000005,-0.000045,1.000000,0.925141,0.182464,0.332897,-0.052035,0.929589,-0.364907,-0.376039,0.320269,0.869495,0.959231,0.251917,-0.128113,-0.266930,0.956489,-0.117802,0.092862,0.147197,0.984738,0.940202,-0.279327,0.194927,0.308130,0.941398,-0.137210,-0.145178,0.189068,0.971173,0.902446,-0.021126,0.430284,-0.055686,0.984697,0.165139,-0.427189,-0.172990,0.887460,0.710100,0.692468,-0.127463,-0.702274,0.709589,-0.057402,0.050697,0.130275,0.990181,0.789642,-0.586011,0.181815,0.602611,0.796460,-0.050116,-0.115440,0.149137,0.982055,0.942715,0.317019,-0.103866,-0.333050,0.912253,-0.238477,0.019150,0.259409,0.965578,0.983887,0.028280,0.176541,0.070586,0.845762,-0.528870,-0.164268,0.532810,0.830138,1.000000,0.000015,-0.000043,-0.000015,1.000000,0.000040,0.000043,-0.000040,1.000000,1.000000,0.000045,-0.000005,-0.000045,1.000000,-0.000031,0.000005,0.000031,1.000000,1.000000,0.000003,-0.000015,-0.000003,1.000000,0.000017,0.000015,-0.000017,1.000000,1.000000,0.000009,-0.000002,-0.000009,1.000000,-0.000013,0.000002,0.000013,1.000000
47.633333,0.484088,-0.006469,-0.029911,-0.948098,0.022437,-0.317186,-0.041121,0.980480,0.192272,0.315309,0.195336,-0.928668,0.934463,-0.301286,0.189751,0.347776,0.886601,-0.304943,-0.076358,0.350949,0.933276,0.951952,0.242758,-0.186697,-0.269895,0.953113,-0.136862,0.144720,0.180675,0.972838,0.992005,-0.108545,0.064372,0.103729,0.991852,0.073958,-0.071875,-0.066690,0.995182,0.992727,0.110475,-0.047846,-0.104600,0.988241,0.111529,0.059604,-0.105713,0.992609,0.987470,-0.152481,-0.040660,0.150053,0.987017,-0.057286,0.048867,0.050467,0.997530,0.998861,-0.046240,0.011761,0.047238,0.993087,-0.107455,-0.006711,0.107888,0.994140,0.999987,-0.000099,0.005182,0.000055,0.999963,0.008627,-0.005182,-0.008627,0.999949,0.999980,-0.000167,-0.006344,0.000094,0.999934,-0.011494,0.006346,0.011493,0.999914,0.997649,-0.042657,0.053646,0.042579,0.999090,0.002586,-0.053707,-0.000296,0.998557,1.000000,0.000024,0.000018,-0.000024,1.000000,0.000023,-0.000018,-0.000023,1.000000,1.000000,0.000018,0.000011,-0.000018,1.000000,0.000039,-0.000011,-0.000039,1.000000,0.925633,0.186139,0.329478,-0.056857,0.929186,-0.365213,-0.374127,0.319320,0.870669,0.959859,0.253182,-0.120705,-0.267420,0.955881,-0.121563,0.084602,0.148962,0.985217,0.943586,-0.273514,0.186644,0.302336,0.941527,-0.148727,-0.135052,0.196766,0.971105,0.904524,-0.023579,0.425770,-0.059434,0.981753,0.180635,-0.422260,-0.188694,0.886618,0.701666,0.702550,-0.118696,-0.711261,0.700498,-0.058403,0.042115,0.125403,0.991212,0.783134,-0.602606,0.153517,0.614454,0.787834,-0.041988,-0.095644,0.127211,0.987254,0.949078,0.304548,-0.080631,-0.315038,0.916250,-0.247463,-0.001486,0.260263,0.965537,0.988430,0.023682,0.149820,0.058871,0.850406,-0.522823,-0.139789,0.525594,0.839172,1.000000,0.000026,-0.000035,-0.000026,1.000000,0.000045,0.000035,-0.000045,1.000000,1.000000,0.000042,-0.000010,-0.000042,1.000000,-0.000042,0.000010,0.000042,1.000000,1.000000,0.000005,-0.000012,-0.000005,1.000000,0.000019,0.000012,-0.000019,1.000000,1.000000,0.000009,-0.000004,-0.000009,1.000000,-0.000018,0.000004,0.000018,1.000000
47.650000,0.485483,-0.006276,-0.031503,-0.946776,0.022441,-0.321110,-0.041855,0.980515,0.191931,0.319161,0.195156,-0.927389,0.933075,-0.306297,0.188556,0.351175,0.889134,-0.293457,-0.077767,0.340034,0.937192,0.950577,0.239402,-0.197710,-0.270126,0.951621,-0.146457,0.153083,0.192626,0.969258,0.991117,-0.113683,0.069020,0.109057,0.991743,0.067465,-0.076120,-0.059339,0.995331,0.992538,0.110903,-0.050674,-0.106009,0.990213,0.090774,0.060245,-0.084725,0.994581,0.987429,-0.154368,-0.033976,0.153058,0.987475,-0.038297,0.039462,0.032615,0.998689,0.998991,-0.042634,0.014148,0.043932,0.992988,-0.109753,-0.009370,0.110264,0.993858,0.999988,-0.000170,0.004921,0.000108,0.999922,0.012457,-0.004922,-0.012456,0.999910,0.999979,-0.000229,-0.006477,0.000130,0.999885,-0.015189,0.006480,0.015187,0.999864,0.997546,-0.041024,0.056730,0.041015,0.999158,0.001319,-0.056737,0.001011,0.998389,1.000000,0.000024,0.000017,-0.000024,1.000000,0.000011,-0.000017,-0.000011,1.000000,1.000000,0.000021,0.000013,-0.000021,1.000000,0.000028,-0.000013,-0.000028,1.000000,0.926172,0.189625,0.325956,-0.062547,0.929648,-0.363102,-0.371877,0.315908,0.872874,0.959862,0.256734,-0.112927,-0.269985,0.954841,-0.124041,0.075982,0.149551,0.985830,0.946454,-0.269833,0.177241,0.298092,0.941225,-0.158859,-0.123959,0.203187,0.971262,0.906754,-0.026181,0.420847,-0.062415,0.978742,0.195366,-0.417015,-0.203416,0.885844,0.693164,0.712319,-0.110113,-0.719980,0.691464,-0.059221,0.033955,0.120329,0.992153,0.777499,-0.616446,0.124454,0.624363,0.780330,-0.035437,-0.075270,0.105257,0.991592,0.955303,0.289162,-0.061491,-0.295177,0.921506,-0.252384,-0.016315,0.259254,0.965671,0.991723,0.019899,0.126846,0.048478,0.856768,-0.513418,-0.118894,0.515318,0.848712,1.000000,0.000033,-0.000022,-0.000033,1.000000,0.000039,0.000022,-0.000039,1.000000,1.000000,0.000033,-0.000016,-0.000033,1.000000,-0.000046,0.000016,0.000046,1.000000,1.000000,0.000007,-0.000007,-0.000007,1.000000,0.000017,0.000007,-0.000017,1.000000,1.000000,0.000007,-0.000006,-0.000007,1.000000,-0.000020,0.000006,0.000020,1.000000
