t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
14.750000,-1.386814,-0.002360,-1.408098,-0.985056,0.010155,0.171934,0.054539,0.965281,0.255457,-0.163371,0.261016,-0.951410,0.905757,-0.103299,0.411015,0.295598,0.848964,-0.438043,-0.303687,0.518256,0.799491,0.930198,0.364261,-0.045222,-0.364253,0.900855,-0.236177,-0.045291,0.236164,0.970657,0.982018,0.091581,0.165086,-0.055095,0.975416,-0.213374,-0.180568,0.200442,0.962922,0.971738,0.129696,-0.197241,-0.109214,0.987752,0.111438,0.209279,-0.086747,0.974001,0.986611,-0.155810,0.048190,0.157726,0.986717,-0.038879,-0.041492,0.045959,0.998081,0.996870,0.074761,-0.025700,-0.078378,0.977104,-0.197799,0.010324,0.199194,0.979906,1.000000,-0.000115,0.000119,0.000114,0.999977,0.006834,-0.000120,-0.006834,0.999977,0.999994,-0.000084,-0.003395,0.000067,0.999987,-0.005138,0.003395,0.005138,0.999981,0.996904,0.056689,0.054483,-0.057350,0.998297,0.010652,-0.053786,-0.013744,0.998458,1.000000,0.000004,-0.000000,-0.000004,1.000000,0.000004,0.000000,-0.000004,1.000000,1.000000,0.000004,-0.000001,-0.000004,1.000000,0.000006,0.000001,-0.000006,1.000000,0.996693,-0.060987,-0.053705,0.076616,0.925514,0.370882,0.027086,-0.373770,0.927126,0.820243,0.550541,-0.155263,-0.566049,0.820318,-0.081658,0.082409,0.154866,0.984492,0.791469,-0.610732,0.024142,0.607831,0.782332,-0.136009,0.064178,0.122322,0.990413,0.963974,-0.186154,-0.190002,0.181502,0.982504,-0.041754,0.194450,0.005764,0.980895,0.538667,0.690835,-0.482271,-0.724302,0.672115,0.153779,0.430377,0.266474,0.862419,0.486924,-0.869455,-0.083384,0.854630,0.454552,0.250977,-0.180311,-0.193469,0.964395,0.891084,0.261624,-0.370839,-0.174173,0.951688,0.252891,0.419085,-0.160757,0.893602,0.963093,-0.136239,0.232143,0.147436,0.988570,-0.031501,-0.225198,0.064564,0.972171,1.000000,0.000004,-0.000005,-0.000004,1.000000,0.000002,0.000005,-0.000002,1.000000,1.000000,0.000005,0.000005,-0.000005,1.000000,-0.000002,-0.000005,0.000002,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,0.000001,0.000002,-0.000001,1.000000,1.000000,0.000001,0.000002,-0.000001,1.000000,-0.000001,-0.000002,0.000001,1.000000
14.767000,-1.385233,-0.002004,-1.409353,-0.985239,0.008275,0.170982,0.051846,0.966344,0.251976,-0.163142,0.257122,-0.952509,0.907257,-0.107158,0.406696,0.294985,0.851391,-0.433724,-0.299780,0.513468,0.804041,0.932262,0.357999,-0.052195,-0.359868,0.902793,-0.235500,-0.037187,0.238331,0.970472,0.981846,0.093391,0.165093,-0.056601,0.974991,-0.214918,-0.181036,0.201672,0.962577,0.973459,0.125906,-0.191118,-0.107239,0.988663,0.105100,0.202184,-0.081815,0.975924,0.987001,-0.153221,0.048493,0.154883,0.987395,-0.032583,-0.042889,0.039670,0.998292,0.997035,0.071763,-0.027765,-0.075832,0.977588,-0.196398,0.013048,0.197921,0.980131,1.000000,-0.000109,0.000192,0.000107,0.999979,0.006399,-0.000192,-0.006399,0.999979,0.999994,-0.000081,-0.003476,0.000064,0.999987,-0.005030,0.003476,0.005030,0.999981,0.997036,0.053639,0.055162,-0.054652,0.998360,0.017026,-0.054159,-0.019990,0.998332,1.000000,0.000003,-0.000003,-0.000003,1.000000,-0.000001,0.000003,0.000001,1.000000,1.000000,0.000004,-0.000002,-0.000004,1.000000,0.000001,0.000002,-0.000001,1.000000,0.997487,-0.053440,-0.046515,0.066714,0.929476,0.362798,0.023847,-0.364990,0.930706,0.816420,0.555038,-0.159346,-0.571643,0.815883,-0.086948,0.081748,0.162075,0.983387,0.794742,-0.606014,0.033636,0.604760,0.785961,-0.128568,0.051477,0.122521,0.991130,0.962486,-0.196372,-0.187239,0.191673,0.980514,-0.043063,0.192047,0.005559,0.981370,0.547986,0.689009,-0.474318,-0.717563,0.678620,0.156774,0.429900,0.254443,0.866282,0.484904,-0.867619,-0.110026,0.856545,0.445730,0.260106,-0.176631,-0.220368,0.959291,0.868991,0.262968,-0.419168,-0.172740,0.955022,0.241026,0.463697,-0.137043,0.875331,0.964742,-0.128834,0.229509,0.144853,0.987962,-0.054303,-0.219750,0.085633,0.971791,1.000000,0.000006,0.000001,-0.000006,1.000000,0.000003,-0.000001,-0.000003,1.000000,1.000000,0.000006,-0.000001,-0.000006,1.000000,0.000002,0.000001,-0.000002,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000001,-0.000000,-0.000001,1.000000,1.000000,0.000001,-0.000000,-0.000001,1.000000,0.000001,0.000000,-0.000001,1.000000
14.783000,-1.383641,-0.001657,-1.410652,-0.985373,0.006865,0.170275,0.049645,0.967413,0.248289,-0.163022,0.253110,-0.953603,0.908623,-0.109753,0.402937,0.293694,0.853875,-0.429699,-0.296897,0.508775,0.808084,0.934067,0.352341,-0.058085,-0.355821,0.904598,-0.234723,-0.030159,0.239915,0.970325,0.981536,0.096173,0.165340,-0.059301,0.974816,-0.214981,-0.181851,0.201207,0.962521,0.975268,0.121318,-0.184752,-0.104266,0.989570,0.099401,0.194884,-0.077679,0.977745,0.987355,-0.150603,0.049478,0.152040,0.988014,-0.026670,-0.044868,0.033855,0.998419,0.997205,0.068620,-0.029542,-0.073080,0.978085,-0.194959,0.015516,0.196573,0.980366,1.000000,-0.000102,0.000332,0.000100,0.999983,0.005774,-0.000333,-0.005774,0.999983,0.999994,-0.000079,-0.003532,0.000062,0.999989,-0.004737,0.003533,0.004737,0.999983,0.997176,0.050533,0.055555,-0.051852,0.998400,0.022560,-0.054326,-0.025377,0.998201,1.000000,0.000001,-0.000008,-0.000001,1.000000,-0.000003,0.000008,0.000003,1.000000,1.000000,0.000003,-0.000007,-0.000003,1.000000,-0.000003,0.000007,0.000003,1.000000,0.998175,-0.046360,-0.038691,0.057060,0.933836,0.353121,0.019760,-0.354685,0.934777,0.812186,0.559866,-0.164025,-0.577800,0.810801,-0.093530,0.080627,0.170737,0.982012,0.797780,-0.601320,0.044294,0.601749,0.789409,-0.121373,0.038018,0.123482,0.991618,0.960755,-0.206998,-0.184668,0.202378,0.978330,-0.043740,0.189720,0.004650,0.981827,0.557622,0.686590,-0.466532,-0.710737,0.685258,0.158978,0.428848,0.242932,0.870100,0.482901,-0.865232,-0.134835,0.858036,0.436782,0.270176,-0.174871,-0.246162,0.953323,0.844562,0.262493,-0.466704,-0.169957,0.957940,0.231224,0.507769,-0.115964,0.853653,0.966743,-0.122136,0.224702,0.142212,0.986961,-0.075386,-0.212564,0.104835,0.971507,1.000000,0.000008,0.000007,-0.000008,1.000000,-0.000004,-0.000007,0.000004,1.000000,1.000000,0.000005,-0.000003,-0.000005,1.000000,0.000012,0.000003,-0.000012,1.000000,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000002,-0.000002,0.000002,1.000000,1.000000,0.000001,-0.000001,-0.000001,1.000000,0.000005,0.000001,-0.000005,1.000000
14.800000,-1.382116,-0.001304,-1.411966,-0.985542,0.006005,0.169324,0.047926,0.968437,0.244607,-0.162511,0.249186,-0.954723,0.909704,-0.111350,0.400049,0.292057,0.856406,-0.425760,-0.295196,0.504153,0.811596,0.935654,0.347364,-0.062370,-0.352052,0.906281,-0.233912,-0.024728,0.240818,0.970255,0.981163,0.099565,0.165548,-0.062871,0.974875,-0.213698,-0.182665,0.199265,0.962771,0.977082,0.116426,-0.178199,-0.100856,0.990441,0.094103,0.187451,-0.073974,0.979485,0.987717,-0.147863,0.050513,0.149121,0.988572,-0.022103,-0.046667,0.029364,0.998479,0.997363,0.065600,-0.031051,-0.070390,0.978550,-0.193613,0.017684,0.195288,0.980587,1.000000,-0.000093,0.000510,0.000090,0.999988,0.004908,-0.000510,-0.004908,0.999988,0.999994,-0.000074,-0.003545,0.000060,0.999991,-0.004158,0.003545,0.004157,0.999985,0.997310,0.047590,0.055758,-0.049151,0.998427,0.026965,-0.054387,-0.029633,0.998080,1.000000,-0.000002,-0.000013,0.000002,1.000000,-0.000000,0.000013,0.000000,1.000000,1.000000,0.000000,-0.000013,-0.000000,1.000000,-0.000003,0.000013,0.000003,1.000000,0.998717,-0.040249,-0.030716,0.048354,0.938123,0.342909,0.015014,-0.343954,0.938866,0.807716,0.564834,-0.168986,-0.584227,0.805317,-0.100713,0.079202,0.180074,0.980459,0.800087,-0.597382,0.054740,0.599358,0.792227,-0.114662,0.025130,0.124548,0.991895,0.959107,-0.217029,-0.181693,0.212428,0.976156,-0.044651,0.187052,0.004229,0.982341,0.566772,0.683817,-0.459526,-0.704193,0.691601,0.160626,0.427648,0.232557,0.873519,0.481008,-0.862782,-0.155685,0.859091,0.428419,0.280034,-0.174910,-0.268447,0.947282,0.819329,0.261203,-0.510365,-0.166271,0.960186,0.224492,0.548684,-0.099074,0.830139,0.968817,-0.115926,0.218986,0.139120,0.985842,-0.093604,-0.205034,0.121151,0.971228,1.000000,0.000011,0.000009,-0.000011,1.000000,-0.000016,-0.000009,0.000016,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000024,0.000001,-0.000024,1.000000,1.000000,0.000002,0.000003,-0.000002,1.000000,-0.000007,-0.000003,0.000007,1.000000,1.000000,0.000001,-0.000000,-0.000001,1.000000,0.000010,0.000000,-0.000010,1.000000
14.817000,-1.380739,-0.000931,-1.413270,-0.985775,0.005430,0.167985,0.046454,0.969346,0.241270,-0.161526,0.245642,-0.955808,0.910585,-0.112511,0.397715,0.290406,0.858858,-0.421932,-0.294109,0.499703,0.814737,0.937136,0.342854,-0.065019,-0.348336,0.907889,-0.233240,-0.020937,0.241226,0.970243,0.980806,0.103051,0.165527,-0.066737,0.975074,-0.211605,-0.183207,0.196496,0.963236,0.978879,0.111710,-0.171219,-0.097603,0.991262,0.088730,0.179635,-0.070144,0.981229,0.988123,-0.144945,0.051031,0.146085,0.989083,-0.019338,-0.047671,0.026563,0.998510,0.997512,0.062726,-0.032164,-0.067767,0.978944,-0.192552,0.019409,0.194252,0.980760,1.000000,-0.000077,0.000718,0.000075,0.999992,0.003903,-0.000718,-0.003903,0.999992,0.999994,-0.000064,-0.003488,0.000052,0.999994,-0.003414,0.003489,0.003414,0.999988,0.997431,0.044941,0.055786,-0.046678,0.998452,0.030238,-0.054341,-0.032764,0.997985,1.000000,-0.000003,-0.000013,0.000003,1.000000,0.000001,0.000013,-0.000001,1.000000,1.000000,-0.000001,-0.000013,0.000001,1.000000,-0.000001,0.000013,0.000001,1.000000,0.999108,-0.035335,-0.023110,0.041020,0.941992,0.333118,0.009999,-0.333769,0.942602,0.803069,0.569909,-0.174021,-0.590782,0.799622,-0.107617,0.077819,0.189233,0.978844,0.801406,-0.594638,0.064449,0.597973,0.794154,-0.108390,0.013270,0.125403,0.992017,0.957740,-0.225815,-0.178162,0.221147,0.974160,-0.045901,0.183923,0.004562,0.982930,0.574892,0.681181,-0.453312,-0.698456,0.697129,0.161774,0.426214,0.223615,0.876549,0.480074,-0.860076,-0.172620,0.859345,0.421562,0.289500,-0.176222,-0.287322,0.941484,0.794605,0.258499,-0.549346,-0.161567,0.962235,0.219088,0.585234,-0.085332,0.806362,0.970729,-0.110226,0.213389,0.135829,0.984689,-0.109260,-0.198079,0.135046,0.970839,1.000000,0.000010,0.000007,-0.000010,1.000000,-0.000018,-0.000007,0.000018,1.000000,1.000000,0.000001,0.000001,-0.000001,1.000000,0.000024,-0.000001,-0.000024,1.000000,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000008,-0.000002,0.000008,1.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000010,-0.000000,-0.000010,1.000000
14.833000,-1.379528,-0.000548,-1.414591,-0.986045,0.004773,0.166413,0.044930,0.970127,0.238399,-0.160304,0.242549,-0.956803,0.911365,-0.113781,0.395559,0.289083,0.861046,-0.418368,-0.292992,0.495635,0.817619,0.938626,0.338496,-0.066345,-0.344444,0.909506,-0.232716,-0.018432,0.241285,0.970279,0.980506,0.106357,0.165214,-0.070624,0.975408,-0.208785,-0.183357,0.193047,0.963905,0.980601,0.107538,-0.163880,-0.094872,0.992001,0.083270,0.171524,-0.066107,0.982960,0.988567,-0.141856,0.051104,0.142945,0.989561,-0.018301,-0.047975,0.025397,0.998526,0.997666,0.059772,-0.033019,-0.065022,0.979244,-0.191974,0.020859,0.193673,0.980844,1.000000,-0.000058,0.000942,0.000055,0.999996,0.002782,-0.000942,-0.002782,0.999996,0.999994,-0.000049,-0.003369,0.000041,0.999997,-0.002548,0.003369,0.002548,0.999991,0.997541,0.042578,0.055678,-0.044448,0.998474,0.032778,-0.054197,-0.035172,0.997911,1.000000,-0.000003,-0.000007,0.000003,1.000000,-0.000001,0.000007,0.000001,1.000000,1.000000,-0.000001,-0.000007,0.000001,1.000000,-0.000003,0.000007,0.000003,1.000000,0.999370,-0.031549,-0.016256,0.035116,0.945431,0.323923,0.005150,-0.324290,0.945944,0.798395,0.574943,-0.178902,-0.597246,0.793932,-0.113881,0.076561,0.197770,0.977254,0.801716,-0.593186,0.073354,0.597700,0.795152,-0.102411,0.002421,0.125948,0.992034,0.956645,-0.233445,-0.174165,0.228630,0.972354,-0.047503,0.180439,0.005624,0.983570,0.582380,0.678948,-0.447061,-0.693626,0.701820,0.162272,0.423930,0.215589,0.879662,0.480913,-0.856710,-0.186471,0.858443,0.416832,0.298876,-0.178323,-0.303808,0.935896,0.770324,0.254110,-0.584833,-0.156298,0.964431,0.213175,0.618201,-0.072805,0.782641,0.972486,-0.104478,0.208218,0.132134,0.983490,-0.123646,-0.191862,0.147756,0.970236,1.000000,0.000004,0.000007,-0.000004,1.000000,-0.000010,-0.000007,0.000010,1.000000,1.000000,-0.000001,-0.000003,0.000001,1.000000,0.000014,0.000003,-0.000014,1.000000,1.000000,0.000001,0.000002,-0.000001,1.000000,-0.000004,-0.000002,0.000004,1.000000,1.000000,-0.000000,-0.000001,0.000000,1.000000,0.000006,0.000001,-0.000006,1.000000
14.850000,-1.378490,-0.000177,-1.415965,-0.986341,0.003873,0.164669,0.043240,0.970750,0.236168,-0.158937,0.240063,-0.957658,0.912046,-0.115101,0.393604,0.288208,0.862703,-0.415547,-0.291734,0.492438,0.819998,0.940156,0.334170,-0.066604,-0.340313,0.911039,-0.232800,-0.017116,0.241534,0.970241,0.980273,0.109304,0.164676,-0.074292,0.975838,-0.205476,-0.183157,0.189189,0.964708,0.982207,0.103758,-0.156536,-0.092369,0.992636,0.078370,0.163515,-0.062516,0.984558,0.989043,-0.138627,0.050760,0.139706,0.990023,-0.018346,-0.047711,0.025237,0.998542,0.997825,0.056652,-0.033692,-0.062091,0.979419,-0.192049,0.022119,0.193723,0.980807,0.999999,-0.000035,0.001160,0.000034,0.999999,0.001547,-0.001160,-0.001547,0.999998,0.999995,-0.000032,-0.003249,0.000027,0.999999,-0.001608,0.003249,0.001608,0.999993,0.997645,0.040397,0.055423,-0.042382,0.998484,0.035111,-0.053921,-0.037377,0.997845,1.000000,-0.000003,-0.000003,0.000003,1.000000,-0.000003,0.000003,0.000003,1.000000,1.000000,-0.000001,-0.000003,0.000001,1.000000,-0.000004,0.000003,0.000004,1.000000,0.999544,-0.028361,-0.010367,0.030184,0.948529,0.315248,0.000893,-0.315418,0.948953,0.793862,0.579752,-0.183496,-0.603410,0.788419,-0.119552,0.075361,0.205631,0.975724,0.801335,-0.592619,0.081639,0.598167,0.795515,-0.096707,-0.007635,0.126328,0.991959,0.955767,-0.240136,-0.169836,0.235136,0.970713,-0.049267,0.176693,0.007153,0.984240,0.589552,0.676998,-0.440570,-0.689456,0.705939,0.162174,0.420807,0.208144,0.882948,0.483549,-0.852800,-0.197262,0.856508,0.414519,0.307520,-0.180484,-0.317657,0.930870,0.746665,0.248969,-0.616851,-0.151565,0.966600,0.206670,0.647703,-0.060820,0.759461,0.974015,-0.098190,0.204090,0.127616,0.982400,-0.136401,-0.187105,0.158901,0.969403,1.000000,0.000000,0.000007,-0.000000,1.000000,-0.000005,-0.000007,0.000005,1.000000,1.000000,-0.000002,-0.000005,0.000002,1.000000,0.000008,0.000005,-0.000008,1.000000,1.000000,0.000000,0.000002,-0.000000,1.000000,-0.000002,-0.000002,0.000002,1.000000,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.000003,0.000002,-0.000003,1.000000
14.867000,-1.377582,0.000143,-1.417411,-0.986666,0.002862,0.162731,0.041492,0.971234,0.234486,-0.157379,0.238112,-0.958402,0.912582,-0.116356,0.391989,0.287743,0.863857,-0.413466,-0.290514,0.490114,0.821821,0.941677,0.329996,-0.065936,-0.336095,0.912437,-0.233448,-0.016875,0.241993,0.970131,0.980092,0.111912,0.163998,-0.077700,0.976322,-0.201885,-0.182708,0.185123,0.965581,0.983649,0.100277,-0.149597,-0.089959,0.993175,0.074229,0.156020,-0.059558,0.985957,0.989524,-0.135356,0.050213,0.136463,0.990457,-0.019292,-0.047122,0.025942,0.998552,0.997979,0.053526,-0.034257,-0.059140,0.979542,-0.192352,0.023260,0.193989,0.980728,0.999999,-0.000011,0.001357,0.000011,1.000000,0.000369,-0.001357,-0.000369,0.999999,0.999995,-0.000016,-0.003174,0.000014,1.000000,-0.000809,0.003174,0.000809,0.999995,0.997744,0.038422,0.055060,-0.040508,0.998483,0.037285,-0.053544,-0.039431,0.997787,1.000000,-0.000002,-0.000003,0.000002,1.000000,-0.000000,0.000003,0.000000,1.000000,1.000000,-0.000001,-0.000003,0.000001,1.000000,-0.000000,0.000003,0.000000,1.000000,0.999660,-0.025501,-0.005395,0.025925,0.951314,0.307131,-0.002700,-0.307167,0.951652,0.789683,0.584173,-0.187464,-0.609020,0.783327,-0.124473,0.074131,0.212464,0.974353,0.800518,-0.592633,0.089201,0.599074,0.795452,-0.091468,-0.016748,0.126660,0.991805,0.955042,-0.246124,-0.165283,0.240918,0.969196,-0.051159,0.172783,0.009040,0.984918,0.596426,0.675202,-0.434026,-0.685830,0.709619,0.161487,0.417029,0.201353,0.886309,0.487494,-0.848706,-0.205053,0.853884,0.414384,0.314911,-0.182296,-0.328608,0.926706,0.724686,0.244243,-0.644342,-0.148123,0.968431,0.200500,0.672971,-0.049858,0.737986,0.975278,-0.091596,0.201103,0.122456,0.981557,-0.146802,-0.183948,0.167799,0.968507,1.000000,0.000001,0.000003,-0.000001,1.000000,-0.000005,-0.000003,0.000005,1.000000,1.000000,-0.000001,-0.000001,0.000001,1.000000,0.000006,0.000001,-0.000006,1.000000,1.000000,0.000000,0.000001,-0.000000,1.000000,-0.000002,-0.000001,0.000002,1.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000003,0.000000,-0.000003,1.000000
14.883000,-1.376700,0.000356,-1.418927,-0.987010,0.001847,0.160648,0.039769,0.971624,0.233163,-0.155659,0.236523,-0.959076,0.912978,-0.117718,0.390658,0.287712,0.864641,-0.411846,-0.289298,0.488404,0.823267,0.943201,0.325926,-0.064376,-0.331758,0.913793,-0.234349,-0.017554,0.242395,0.970019,0.979957,0.114258,0.163182,-0.080935,0.976865,-0.197950,-0.182025,0.180776,0.966534,0.984904,0.097182,-0.143246,-0.087776,0.993635,0.070597,0.149195,-0.056958,0.987166,0.990004,-0.132036,0.049583,0.133216,0.990859,-0.021281,-0.046320,0.027673,0.998543,0.998119,0.050505,-0.034746,-0.056278,0.979645,-0.192686,0.024307,0.194279,0.980645,0.999999,0.000010,0.001507,-0.000009,1.000000,-0.000430,-0.001507,0.000430,0.999999,0.999995,-0.000006,-0.003150,0.000004,1.000000,-0.000532,0.003150,0.000532,0.999995,0.997833,0.036688,0.054610,-0.038860,0.998473,0.039254,-0.053087,-0.041291,0.997736,1.000000,0.000001,-0.000002,-0.000001,1.000000,0.000002,0.000002,-0.000002,1.000000,1.000000,0.000002,-0.000003,-0.000002,1.000000,0.000003,0.000003,-0.000003,1.000000,0.999737,-0.022919,-0.001228,0.022235,0.953848,0.299464,-0.005692,-0.299412,0.954107,0.785828,0.588316,-0.190681,-0.614138,0.778665,-0.128516,0.072869,0.218096,0.973203,0.799412,-0.593055,0.096048,0.600268,0.795071,-0.086835,-0.024867,0.127071,0.991582,0.954434,-0.251479,-0.160670,0.246058,0.967798,-0.053118,0.168855,0.011164,0.985578,0.603126,0.673391,-0.427531,-0.682543,0.713061,0.160245,0.412764,0.195160,0.889685,0.492385,-0.844638,-0.210105,0.850748,0.416069,0.321114,-0.183807,-0.336858,0.923440,0.705094,0.240353,-0.667138,-0.146062,0.969858,0.195043,0.693908,-0.040081,0.718948,0.976342,-0.085095,0.198784,0.117073,0.980938,-0.155094,-0.181797,0.174697,0.967694,1.000000,0.000004,-0.000003,-0.000004,1.000000,-0.000002,0.000003,0.000002,1.000000,1.000000,0.000003,0.000003,-0.000003,1.000000,0.000004,-0.000003,-0.000004,1.000000,1.000000,0.000001,-0.000001,-0.000001,1.000000,-0.000001,0.000001,0.000001,1.000000,1.000000,0.000001,0.000001,-0.000001,1.000000,0.000002,-0.000001,-0.000002,1.000000
14.900000,-1.375812,0.000505,-1.420475,-0.987355,0.000704,0.158524,0.037958,0.971952,0.232097,-0.153914,0.235179,-0.959688,0.913250,-0.119417,0.389505,0.288170,0.865173,-0.410407,-0.287979,0.487048,0.824531,0.944771,0.321795,-0.062101,-0.327187,0.915179,-0.235365,-0.018906,0.242685,0.969921,0.979884,0.116250,0.162214,-0.083905,0.977475,-0.193656,-0.181073,0.176150,0.967566,0.985977,0.094461,-0.137572,-0.085867,0.994042,0.067131,0.143093,-0.054377,0.988214,0.990478,-0.128687,0.048925,0.129974,0.991225,-0.024086,-0.045396,0.030216,0.998512,0.998250,0.047527,-0.035184,-0.053453,0.979704,-0.193189,0.025288,0.194732,0.980531,0.999999,0.000024,0.001616,-0.000022,1.000000,-0.000991,-0.001616,0.000991,0.999998,0.999995,-0.000000,-0.003137,-0.000001,1.000000,-0.000436,0.003137,0.000436,0.999995,0.997918,0.035158,0.054077,-0.037407,0.998452,0.041155,-0.052547,-0.043092,0.997688,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000001,0.000002,-0.000001,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000003,0.000002,-0.000003,1.000000,0.999785,-0.020615,0.002138,0.019092,0.956200,0.292090,-0.008066,-0.291986,0.956389,0.782115,0.592386,-0.193328,-0.619000,0.774268,-0.131712,0.071664,0.222684,0.972253,0.798115,-0.593730,0.102454,0.601638,0.794476,-0.082695,-0.032299,0.127641,0.991294,0.953921,-0.256202,-0.156192,0.250572,0.966530,-0.055071,0.165073,0.013396,0.986190,0.609953,0.671402,-0.420924,-0.679289,0.716534,0.158573,0.408072,0.189207,0.893128,0.498373,-0.840442,-0.212796,0.846958,0.419557,0.326548,-0.185165,-0.342972,0.920915,0.687797,0.237011,-0.686120,-0.145136,0.971011,0.189932,0.711246,-0.031054,0.702257,0.977305,-0.078685,0.196682,0.111609,0.980399,-0.162362,-0.180051,0.180628,0.966931,1.000000,0.000004,-0.000003,-0.000004,1.000000,0.000003,0.000003,-0.000003,1.000000,1.000000,0.000005,0.000002,-0.000005,1.000000,0.000001,-0.000002,-0.000001,1.000000,1.000000,0.000001,-0.000001,-0.000001,1.000000,0.000001,0.000001,-0.000001,1.000000,1.000000,0.000001,0.000001,-0.000001,1.000000,0.000000,-0.000001,-0.000000,1.000000
